transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_031565314.1	3.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_031577075.1	11.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031575455.1	21.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012827227.2	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012827260.2	2.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012827258.2	32.0	50.0	0.0	1.0	1.0	inf	-0.3902439024390244
rna-XM_031565341.1	31.0	45.0	0.0	1.0	1.0	inf	-0.40789473684210525
rna-XM_012827218.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031565366.1	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012827217.2	0.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031565405.1	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031565399.1	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_012827212.2	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031565426.1	1.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031565420.1	1.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031565392.1	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031565388.1	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031565431.1	1.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031565375.1	21.0	51.0	0.0	2.0	1.0	inf	-0.2916666666666667
rna-XM_031565451.1	13.0	32.0	1.0	0.0	0.3043478260869565	0.0	0.7111111111111111
rna-XM_031565453.1	13.0	32.0	1.0	1.0	0.5115633672525439	0.40625	0.21111111111111114
rna-XM_031565454.1	13.0	32.0	1.0	1.0	0.5115633672525439	0.40625	0.21111111111111114
rna-XM_031565455.1	13.0	32.0	1.0	0.0	0.3043478260869565	0.0	0.7111111111111111
rna-XM_031565438.1	13.0	32.0	2.0	0.0	0.0971322849213691	0.0	0.7111111111111111
rna-XM_031565450.1	13.0	30.0	2.0	0.0	0.10606060606060606	0.0	0.6976744186046512
rna-XM_031565449.1	13.0	32.0	2.0	0.0	0.0971322849213691	0.0	0.7111111111111111
rna-XM_031565444.1	13.0	32.0	2.0	0.0	0.0971322849213691	0.0	0.7111111111111111
rna-XM_031565448.1	13.0	32.0	1.0	0.0	0.3043478260869565	0.0	0.7111111111111111
rna-XM_031565456.1	13.0	32.0	1.0	0.0	0.3043478260869565	0.0	0.7111111111111111
rna-XM_031565452.1	13.0	32.0	1.0	1.0	0.5115633672525439	0.40625	0.21111111111111114
rna-XM_012827268.2	8.0	31.0	0.0	0.0	1.0	nan	NA
rna-XM_031565519.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031565496.1	10.0	22.0	0.0	1.0	1.0	inf	-0.3125
rna-XM_031565500.1	10.0	22.0	0.0	1.0	1.0	inf	-0.3125
rna-XM_012827200.2	10.0	22.0	0.0	1.0	1.0	inf	-0.3125
rna-XM_012827201.2	1.0	30.0	0.0	1.0	1.0	inf	-0.03225806451612903
rna-XM_031565511.1	1.0	29.0	0.0	1.0	1.0	inf	-0.03333333333333333
rna-XM_031565515.1	6.0	14.0	0.0	2.0	1.0	inf	-0.3
rna-XM_031565478.1	15.0	90.0	0.0	0.0	1.0	nan	NA
rna-XM_031565473.1	15.0	90.0	0.0	0.0	1.0	nan	NA
rna-XM_031565485.1	15.0	90.0	0.0	0.0	1.0	nan	NA
rna-XM_031565490.1	14.0	87.0	0.0	0.0	1.0	nan	NA
rna-XM_031565525.1	18.0	76.0	0.0	3.0	1.0	inf	-0.19148936170212766
rna-XM_012827226.2	18.0	75.0	0.0	3.0	1.0	inf	-0.1935483870967742
rna-XM_031577085.1	19.0	98.0	1.0	0.0	0.1694915254237288	0.0	0.8376068376068376
rna-XM_012827154.2	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012827103.2	15.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_031565541.1	2.0	21.0	0.0	1.0	1.0	inf	-0.08695652173913043
rna-XM_012827105.2	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012827184.2	38.0	249.0	0.0	1.0	1.0	inf	-0.13240418118466898
rna-XM_031565549.1	38.0	249.0	0.0	1.0	1.0	inf	-0.13240418118466898
rna-XM_031565552.1	38.0	249.0	0.0	1.0	1.0	inf	-0.13240418118466898
rna-XM_031565558.1	34.0	245.0	0.0	1.0	1.0	inf	-0.12186379928315412
rna-XM_012827219.2	1.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031565569.1	10.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012827220.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031565578.1	23.0	50.0	0.0	0.0	1.0	nan	NA
rna-XM_031565588.1	24.0	37.0	1.0	0.0	0.40322580645161293	0.0	0.6065573770491803
rna-XM_031565595.1	24.0	36.0	1.0	0.0	0.40983606557377045	0.0	0.6
rna-XM_012827206.2	1.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031565613.1	8.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_031565608.1	8.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_012827203.2	8.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_012827204.2	12.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031565621.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012827147.2	5.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031565651.1	4.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_012827255.2	4.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_031565676.1	11.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031577095.1	0.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031565691.1	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031565688.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031565714.1	5.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031565703.1	5.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031565697.1	6.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012827112.2	9.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031565735.1	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031565741.1	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031565730.1	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031565770.1	11.0	10.0	0.0	1.0	1.0	inf	-0.5238095238095238
rna-XM_031565777.1	11.0	10.0	0.0	1.0	1.0	inf	-0.5238095238095238
rna-XM_031565793.1	9.0	10.0	0.0	1.0	1.0	inf	-0.47368421052631576
rna-XM_031565799.1	9.0	10.0	0.0	1.0	1.0	inf	-0.47368421052631576
rna-XM_031565760.1	9.0	12.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_031565782.1	9.0	11.0	0.0	1.0	1.0	inf	-0.45
rna-XM_031565753.1	9.0	12.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_031565805.1	9.0	10.0	0.0	1.0	1.0	inf	-0.47368421052631576
rna-XM_012827161.2	9.0	10.0	0.0	1.0	1.0	inf	-0.47368421052631576
rna-XM_031575593.1	6.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012827151.2	17.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012827153.2	17.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012827221.2	1.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031565814.1	1.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031565815.1	1.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_012827222.2	1.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_012827225.2	6.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012827223.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031565840.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031565851.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012827114.2	7.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031565865.1	11.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012827240.2	11.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031565882.1	4.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012827242.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031565892.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031565922.1	4.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_031565918.1	4.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_031565913.1	4.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_031565908.1	4.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_012827116.2	21.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031565955.1	3.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012827167.2	3.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031565938.1	0.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031565942.1	0.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_012827188.2	0.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031565946.1	0.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031565944.1	0.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_012827256.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012827117.2	11.0	65.0	0.0	0.0	1.0	nan	NA
rna-XM_031565986.1	11.0	65.0	0.0	0.0	1.0	nan	NA
rna-XM_031565995.1	24.0	27.0	1.0	0.0	0.48076923076923084	0.0	0.5294117647058824
rna-XM_012827150.2	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012827266.2	8.0	14.0	2.0	1.0	0.5434782608695652	0.2857142857142857	0.303030303030303
rna-XM_012827138.2	3.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031577109.1	17.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031577113.1	16.0	22.0	0.0	1.0	1.0	inf	-0.42105263157894735
rna-XM_031577114.1	3.0	14.0	0.0	1.0	1.0	inf	-0.17647058823529413
rna-XM_012827166.2	2.0	9.0	1.0	0.0	0.25	0.0	0.8181818181818181
rna-XM_031566021.1	25.0	37.0	2.0	0.0	0.17410714285714285	0.0	0.5967741935483871
rna-XM_031566025.1	25.0	37.0	2.0	0.0	0.17410714285714285	0.0	0.5967741935483871
rna-XM_012827164.2	1.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031566066.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012827159.2	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012827263.2	0.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031566078.1	16.0	55.0	0.0	0.0	1.0	nan	NA
rna-XM_031566094.1	2.0	36.0	1.0	1.0	0.1461538461538462	0.05555555555555555	0.4473684210526316
rna-XM_031566089.1	10.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031577115.1	35.0	49.0	0.0	0.0	1.0	nan	NA
rna-XM_031577116.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031577117.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031564337.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031565177.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012827149.2	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031566109.1	12.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031566123.1	12.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031566116.1	12.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_012827155.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031566133.1	49.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_031566136.1	10.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_012827262.2	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031566158.1	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031566153.1	7.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031565926.1	45.0	83.0	2.0	0.0	0.12892069171138937	0.0	0.6484375
rna-XM_012827261.2	0.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031566196.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012827171.2	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031566188.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031566231.1	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031566212.1	7.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031566221.1	6.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031566204.1	12.0	10.0	1.0	0.0	1.0	0.0	0.4545454545454546
rna-XM_012827252.2	0.0	3.0	1.0	0.0	0.25	0.0	1.0
rna-XM_031566249.1	50.0	45.0	3.0	2.0	1.0	0.7407407407407407	0.0736842105263158
rna-XM_031566257.1	89.0	133.0	1.0	1.0	1.0	0.6691729323308271	0.09909909909909909
rna-XM_031566271.1	3.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031566265.1	3.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031566296.1	5.0	4.0	0.0	1.0	1.0	inf	-0.5555555555555556
rna-XM_031566278.1	11.0	19.0	0.0	1.0	1.0	inf	-0.36666666666666664
rna-XM_012827143.2	11.0	18.0	0.0	1.0	1.0	inf	-0.3793103448275862
rna-XM_012816782.2	52.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_031566320.1	25.0	72.0	0.0	2.0	1.0	inf	-0.25773195876288657
rna-XM_031566337.1	24.0	72.0	0.0	2.0	1.0	inf	-0.25
rna-XM_031566328.1	24.0	72.0	0.0	2.0	1.0	inf	-0.25
rna-XM_031566313.1	25.0	72.0	0.0	2.0	1.0	inf	-0.25773195876288657
rna-XM_031566305.1	25.0	72.0	0.0	2.0	1.0	inf	-0.25773195876288657
rna-XM_031566368.1	1.0	39.0	0.0	0.0	1.0	nan	NA
rna-XM_031566350.1	3.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_031566360.1	3.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_031566354.1	3.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_012816779.2	3.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_012816784.2	2.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031566393.1	0.0	14.0	1.0	2.0	0.1764705882352941	0.0	0.3333333333333333
rna-XM_031566407.1	2.0	11.0	1.0	0.0	0.21428571428571427	0.0	0.8461538461538461
rna-XM_012816813.2	2.0	11.0	1.0	0.0	0.21428571428571427	0.0	0.8461538461538461
rna-XM_012816778.2	8.0	21.0	1.0	1.0	0.5032258064516129	0.38095238095238093	0.22413793103448276
rna-XM_012816822.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012816785.2	7.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031566423.1	16.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031566433.1	4.0	18.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_012816801.2	4.0	18.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_031566447.1	3.0	17.0	0.0	1.0	1.0	inf	-0.15
rna-XM_031566480.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031566464.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031566472.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012816808.2	6.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031566494.1	10.0	25.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031566519.1	10.0	25.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031566496.1	10.0	25.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031566506.1	10.0	25.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031566510.1	10.0	25.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_012816804.2	7.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012816806.2	4.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816805.2	5.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031566560.1	4.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031566578.1	28.0	92.0	0.0	0.0	1.0	nan	NA
rna-XM_031566585.1	28.0	92.0	0.0	0.0	1.0	nan	NA
rna-XM_012816871.2	28.0	92.0	0.0	0.0	1.0	nan	NA
rna-XM_012816872.2	28.0	92.0	0.0	0.0	1.0	nan	NA
rna-XM_012816823.2	9.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031566608.1	40.0	37.0	0.0	0.0	1.0	nan	NA
rna-XM_031566603.1	40.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_031566630.1	8.0	10.0	1.0	0.0	0.4736842105263158	0.0	0.5555555555555556
rna-XM_012816776.2	8.0	10.0	1.0	0.0	0.4736842105263158	0.0	0.5555555555555556
rna-XM_012816788.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816786.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816775.2	3.0	12.0	1.0	0.0	0.25	0.0	0.8
rna-XM_031566675.1	12.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031566688.1	12.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031566670.1	12.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_012816891.2	11.0	34.0	0.0	0.0	1.0	nan	NA
rna-XM_031566679.1	12.0	35.0	0.0	0.0	1.0	nan	NA
rna-XM_031576238.1	0.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012816888.2	4.0	19.0	0.0	1.0	1.0	inf	-0.17391304347826086
rna-XM_012816869.2	5.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031566726.1	20.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_031566717.1	20.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_031566761.1	7.0	28.0	1.0	1.0	0.3903903903903904	0.25	0.3
rna-XM_031566769.1	5.0	22.0	1.0	0.0	0.21428571428571427	0.0	0.8148148148148149
rna-XM_012816842.2	5.0	21.0	1.0	0.0	0.2222222222222222	0.0	0.8076923076923077
rna-XM_031566779.1	5.0	21.0	1.0	0.0	0.2222222222222222	0.0	0.8076923076923077
rna-XM_012816844.2	2.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012816843.2	2.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_031566789.1	2.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012816893.2	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031566807.1	3.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566818.1	3.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566824.1	3.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012816870.2	3.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012816809.2	3.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012816738.2	2.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012816857.2	3.0	8.0	0.0	2.0	1.0	inf	-0.2727272727272727
rna-XM_012816856.2	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012816895.2	5.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012816769.2	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031566876.1	13.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012816795.2	15.0	11.0	0.0	1.0	0.44444444444444453	inf	-0.5769230769230769
rna-XM_031566886.1	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012816800.2	2.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031566906.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566895.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566912.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566920.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566925.1	33.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031566902.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031566898.1	34.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_012816816.2	9.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_031566957.1	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012816879.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012816854.2	4.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031566969.1	4.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012816766.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012816852.2	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031567575.1	20.0	4.0	1.0	0.0	1.0	0.0	0.16666666666666663
rna-XM_031566981.1	13.0	14.0	2.0	0.0	0.48275862068965514	0.0	0.5185185185185186
rna-XM_012816878.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012816883.2	2.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_012816884.2	2.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031567007.1	23.0	44.0	0.0	1.0	1.0	inf	-0.34328358208955223
rna-XM_031567019.1	1.0	8.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_012816794.2	4.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816761.2	25.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031567054.1	12.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816826.2	20.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012816827.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012816824.2	17.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031567071.1	17.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031567072.1	17.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031567080.1	2.0	12.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_012816829.2	4.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012816889.2	1.0	4.0	0.0	1.0	1.0	inf	-0.2
rna-XM_012816890.2	1.0	4.0	0.0	1.0	1.0	inf	-0.2
rna-XM_012816811.2	3.0	5.0	0.0	2.0	1.0	inf	-0.375
rna-XM_031567076.1	3.0	5.0	0.0	2.0	1.0	inf	-0.375
rna-XM_012816757.2	15.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012816865.2	8.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031567138.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567122.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567131.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567134.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567151.1	21.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031567110.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567103.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567126.1	21.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031567105.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567118.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567113.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031567144.1	21.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012816840.2	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012816838.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012816836.2	8.0	5.0	1.0	0.0	1.0	0.0	0.3846153846153846
rna-XM_031567192.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_031567186.1	5.0	5.0	1.0	0.0	1.0	0.0	0.5
rna-XM_031567195.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_031567170.1	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_012816834.2	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_031567175.1	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_012816841.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012816835.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012816897.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031567252.1	1.0	12.0	1.0	0.0	0.14285714285714285	0.0	0.9230769230769231
rna-XM_031567236.1	4.0	13.0	1.0	0.0	0.2777777777777778	0.0	0.7647058823529411
rna-XM_031567242.1	1.0	12.0	1.0	0.0	0.14285714285714285	0.0	0.9230769230769231
rna-XM_012816832.2	5.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012816831.2	0.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031567272.1	11.0	19.0	0.0	2.0	0.534274193548387	inf	-0.36666666666666664
rna-XM_031567285.1	7.0	27.0	0.0	2.0	1.0	inf	-0.20588235294117646
rna-XM_031567293.1	0.0	3.0	4.0	2.0	0.16666666666666669	0.0	0.6666666666666666
rna-XM_012816845.2	24.0	35.0	0.0	1.0	1.0	inf	-0.4067796610169492
rna-XM_012816846.2	25.0	37.0	0.0	1.0	1.0	inf	-0.4032258064516129
rna-XM_012816783.2	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031567341.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567355.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567403.1	21.0	19.0	0.0	1.0	0.4878048780487804	inf	-0.525
rna-XM_031567364.1	23.0	20.0	0.0	1.0	0.4772727272727272	inf	-0.5348837209302325
rna-XM_031567335.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567377.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567360.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567373.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567382.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567388.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567394.1	19.0	20.0	0.0	1.0	1.0	inf	-0.48717948717948717
rna-XM_031567408.1	19.0	20.0	0.0	1.0	1.0	inf	-0.48717948717948717
rna-XM_031567346.1	21.0	20.0	0.0	1.0	1.0	inf	-0.5121951219512195
rna-XM_031567327.1	27.0	32.0	1.0	0.0	0.46666666666666673	0.0	0.5423728813559322
rna-XM_031567311.1	27.0	32.0	1.0	0.0	0.46666666666666673	0.0	0.5423728813559322
rna-XM_012816863.2	27.0	32.0	1.0	0.0	0.46666666666666673	0.0	0.5423728813559322
rna-XM_012816862.2	27.0	32.0	1.0	0.0	0.46666666666666673	0.0	0.5423728813559322
rna-XM_031567427.1	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_012816867.2	1.0	17.0	0.0	0.0	1.0	nan	NA
